D_ID,CURRENCY,CHARGE_VALUE
389854938,USD,142
380234199,USD,55
380246501,USD,6
380246501,USD,158
380246501,USD,-84
380246501,USD,101
380246501,USD,63
380246501,USD,127
380246501,USD,41
380246501,USD,95
380246501,USD,1293
380246501,USD,21
385839323,USD,4622
385839323,USD,208
385839323,USD,-569
385839323,USD,645
385867627,USD,896
385867627,USD,260
390155951,USD,69
390155951,USD,12
390155951,USD,144
390155951,USD,49
390155951,USD,204
390155951,USD,3067
390155951,USD,40
390155951,USD,-406
390155951,USD,432
390155951,USD,473
390011214,USD,-410
390011214,USD,460
390011214,USD,130
390011214,USD,4444
390011214,USD,198
388818670,USD,4489
388818670,USD,404
388818670,USD,-502
388818670,USD,569
388834388,USD,506
388834388,USD,-473
388834388,USD,219
388834388,USD,4587
380234199,USD,69
380234199,USD,211
380234199,USD,-173
380234199,USD,120
380234199,USD,98
380234199,USD,245
380234199,USD,87
380234199,USD,42
380234199,USD,1783
390001063,USD,41
390001063,USD,3970
390001063,USD,39
390001063,USD,421
390001063,USD,-388
390001063,USD,164
390001063,USD,21
390040527,USD,9
390040527,USD,3485
390040527,USD,140
390040527,USD,20
390040527,USD,419
390040527,USD,-346
390040527,USD,151
388814473,USD,571
388814473,USD,-531
388814473,USD,215
388814473,USD,4557
389852403,USD,30
389852403,USD,184
389852403,USD,31
389852403,USD,599
390026156,USD,258
390026156,USD,86
390026156,USD,35
390026156,USD,4511
390038224,USD,180
390038224,USD,-152
390038224,USD,450
390038224,USD,82
390038224,USD,659
390038224,USD,13
390000787,USD,-444
390000787,USD,334
390000787,USD,19
390000787,USD,218
390000787,USD,497
390000787,USD,49
390000787,USD,4550
388808299,USD,4228
388808299,USD,296
388808299,USD,-476
388808299,USD,517
388815982,USD,4264
389854912,USD,-125
389854912,USD,56
389854912,USD,212
389854912,USD,107
389854912,USD,1368
388815982,USD,208
389855310,USD,-170
389855310,USD,17
389855310,USD,195
389855310,USD,91
389855310,USD,1585
388815982,USD,-458
388815982,USD,520
388837262,USD,4278
388837262,USD,195
388837262,USD,-498
388837262,USD,499
390035237,USD,49
390035237,USD,3451
390035237,USD,228
390035237,USD,68
390035237,USD,-338
390035237,USD,383
390035237,USD,40
390134594,USD,554
390134594,USD,268
389849799,USD,10
389849799,USD,1212
389849799,USD,81
389849799,USD,-128
389849799,USD,210
390009371,USD,256
390009371,USD,247
390009371,USD,83
390009371,USD,770
390009371,USD,16
388813712,USD,574
388813712,USD,-551
388813712,USD,181
388813712,USD,4481
380234180,USD,47
380234180,USD,1502
380234180,USD,104
380234180,USD,48
380234180,USD,67
380234180,USD,85
380234180,USD,-124
380234180,USD,147
380234180,USD,8
390029785,USD,44
390029785,USD,51
390029785,USD,4619
390029785,USD,36
390029785,USD,200
390029785,USD,-435
390029785,USD,449
385892085,USD,450
385892085,USD,200
388834613,USD,525
388834613,USD,-476
388834613,USD,171
388834613,USD,4241
390072353,USD,212
390072353,USD,1114
385864970,USD,597
385864970,USD,-557
385864970,USD,179
385864970,USD,4608
385844135,USD,483
385844135,USD,-464
385844135,USD,201
385844135,USD,4130
390031712,USD,220
390031712,USD,-132
390031712,USD,398
390031712,USD,82
390031712,USD,672
390031712,USD,44
390002816,USD,428
390002816,USD,-380
390002816,USD,99
390002816,USD,1711
390002816,USD,233
390002816,USD,15
390002816,USD,5028
390002816,USD,8
380234291,USD,106
380234291,USD,41
380234291,USD,1767
380234291,USD,60
380234291,USD,42
380234291,USD,160
380234291,USD,-120
380234291,USD,167
380234291,USD,126
380234291,USD,211
389885247,USD,69
389885247,USD,-363
389885247,USD,428
389854848,USD,43
389885247,USD,275
389854848,USD,137
389854848,USD,-78
389854848,USD,30
389854848,USD,1223
389885247,USD,843
389885247,USD,-231
388810723,USD,4480
388810723,USD,201
388810723,USD,-534
388810723,USD,547
390004092,USD,44
390004092,USD,466
390004092,USD,-437
390004092,USD,51
390004092,USD,423
388815643,USD,518
390004092,USD,3948
390004092,USD,8
388815643,USD,4229
388815643,USD,217
388815643,USD,-483
389854838,USD,32
389854838,USD,200
389854838,USD,-143
389854838,USD,100
389854838,USD,1706
385837665,USD,4584
385837665,USD,623
385837665,USD,-565
385837665,USD,227
390037682,USD,57
390037682,USD,838
390037682,USD,37
390037682,USD,426
390037682,USD,183
390037682,USD,-156
385834442,USD,4134
385834442,USD,145
385834442,USD,-450
385834442,USD,510
390002728,USD,48
390002728,USD,500
390002728,USD,-436
390002728,USD,216
390002728,USD,19
390002728,USD,4403
390002728,USD,34
388809981,USD,-475
388809981,USD,4440
388809981,USD,248
388809981,USD,543
388814739,USD,178
388814739,USD,-520
388814739,USD,530
388814739,USD,4527
388818477,USD,430
388818477,USD,-379
388818477,USD,306
388818477,USD,4222
389850860,USD,491
389850860,USD,77
389850860,USD,-89
389850860,USD,140
389850860,USD,47
389849081,USD,821
389849081,USD,62
389849081,USD,125
389849081,USD,-91
389849081,USD,54
390002569,USD,52
390002569,USD,3144
390002569,USD,162
390002569,USD,165
390002569,USD,9
390002569,USD,-353
390002569,USD,403
390002569,USD,44
388818467,USD,-539
388818467,USD,571
388818467,USD,410
388818467,USD,4474
380246632,USD,77
380246632,USD,45
380246632,USD,1187
380246632,USD,58
380246632,USD,43
380246632,USD,173
380246632,USD,-129
380246632,USD,150
380246632,USD,93
388818105,USD,460
388818105,USD,-434
388818105,USD,217
388818105,USD,3563
388837209,USD,3609
388837209,USD,429
388837209,USD,-404
388837209,USD,110
389852276,USD,56
389852276,USD,560
389852276,USD,219
389852276,USD,57
389852665,USD,52
389852665,USD,183
389852665,USD,-184
389852665,USD,111
389852665,USD,1017
380247063,USD,91
380247063,USD,33
380247063,USD,359
380247063,USD,156
380247063,USD,105
388818077,USD,4249
388818077,USD,227
388818077,USD,-454
388818077,USD,533
380247063,USD,10
380247063,USD,1229
380247063,USD,26
390002259,USD,158
390002259,USD,3531
390002259,USD,123
390002259,USD,290
390002259,USD,-213
389852516,USD,24
389852516,USD,181
389852516,USD,-112
389852516,USD,94
389852516,USD,657
388816001,USD,488
388816001,USD,-468
388816001,USD,181
388816001,USD,4634
390038214,USD,409
390038214,USD,58
390038214,USD,615
390038214,USD,47
390038214,USD,-119
390038214,USD,188
385851149,USD,792
385851149,USD,160
388818788,USD,4213
388818788,USD,262
388818788,USD,-420
388818788,USD,462
389857280,USD,964
389857280,USD,50
389857280,USD,212
389857280,USD,43
388834176,USD,4462
388834176,USD,528
388834176,USD,-461
388834176,USD,182
389857143,USD,231
389857143,USD,22
389857143,USD,65
389857143,USD,1000
388834614,USD,537
388834614,USD,-482
388834614,USD,179
388834614,USD,4234
390011222,USD,11
390011222,USD,4297
390011222,USD,25
390011222,USD,64
390011222,USD,470
390011222,USD,-452
390011222,USD,189
390074034,USD,1050
390074034,USD,305
390002562,USD,203
390002562,USD,47
390002562,USD,4408
390002562,USD,-407
390002562,USD,33
390002562,USD,474
380234243,USD,154
380234243,USD,63
380234243,USD,1775
380234243,USD,29
380234243,USD,78
380234243,USD,245
380234243,USD,117
380234243,USD,-123
380234243,USD,217
380234243,USD,8
389852401,USD,735
389852401,USD,102
388815872,USD,4479
388815872,USD,182
388815872,USD,-450
388815872,USD,536
388834381,USD,411
388834381,USD,-389
388834381,USD,137
388834381,USD,3641
389852401,USD,227
389852401,USD,36
388817925,USD,4527
388817925,USD,256
388817925,USD,-492
388817925,USD,571
390000788,USD,3651
390000788,USD,280
390000788,USD,44
390000788,USD,144
390000788,USD,-324
390000788,USD,357
390000788,USD,26
385868986,USD,4120
385868986,USD,168
385868986,USD,-426
385868986,USD,469
389854911,USD,1225
389854911,USD,59
389854911,USD,-87
389854911,USD,132
389854911,USD,58
388814732,USD,595
388814732,USD,-545
388814732,USD,217
388814732,USD,4500
390009928,USD,42
390009928,USD,669
390009928,USD,56
390009928,USD,223
390009928,USD,278
390094787,USD,1592
390094787,USD,219
388834571,USD,3530
388834571,USD,140
388834571,USD,-426
388834571,USD,451
390029716,USD,33
390029716,USD,4178
390029716,USD,13
390029716,USD,198
390029716,USD,-365
390029716,USD,402
390029716,USD,24
390006639,USD,24
390006639,USD,471
390006639,USD,-430
390006639,USD,262
390006639,USD,48
390006639,USD,172
390006639,USD,4339
390006639,USD,18
380246634,USD,68
380246634,USD,57
380246634,USD,1285
380246634,USD,150
380246634,USD,36
380246634,USD,98
380246634,USD,-93
380246634,USD,157
380246634,USD,16
388825629,USD,4779
388825629,USD,256
388825629,USD,-535
388825629,USD,554
380264269,USD,419
380264269,USD,8
380264269,USD,534
380264269,USD,50
380264269,USD,104
380264269,USD,897
380264269,USD,37
385867570,USD,715
385867570,USD,204
380247092,USD,23
380247092,USD,-119
380247092,USD,119
380247092,USD,82
380247092,USD,231
380247092,USD,71
380247092,USD,1190
380247092,USD,62
380247092,USD,20
380247092,USD,162
390005570,USD,52
390005570,USD,645
390005570,USD,56
390005570,USD,199
390005570,USD,-173
390005570,USD,179
388814428,USD,573
388814428,USD,-490
388814428,USD,197
388814428,USD,4542
388834384,USD,3584
388834384,USD,117
388834384,USD,-463
388834384,USD,509
389850886,USD,872
389850886,USD,104
389850886,USD,-175
389850886,USD,222
389850886,USD,58
389850885,USD,28
389850885,USD,194
389850885,USD,-133
389850885,USD,69
389850885,USD,877
389852577,USD,24
389852577,USD,109
389852577,USD,-69
389852577,USD,33
389852577,USD,776
390000792,USD,39
390000792,USD,439
390000792,USD,-391
390000792,USD,266
390000792,USD,193
390000792,USD,4393
389857152,USD,107
389857152,USD,386
389857152,USD,1027
389857152,USD,8
388818866,USD,4491
388818866,USD,394
388818866,USD,-507
388818866,USD,579
388837716,USD,468
388834385,USD,551
388834385,USD,-509
388834385,USD,194
388837716,USD,3225
388837716,USD,127
388837716,USD,-387
388818070,USD,7356
388818070,USD,272
388818070,USD,-545
388818070,USD,584
390001572,USD,-436
390001572,USD,237
390001572,USD,32
390001572,USD,4348
390001572,USD,1
390001572,USD,11
390001572,USD,492
390073881,USD,886
390073881,USD,215
390040120,USD,-354
390040120,USD,24
390040120,USD,151
390040120,USD,3466
390040120,USD,40
390040120,USD,404
390040120,USD,29
390037716,USD,33
390037716,USD,735
390037716,USD,74
390037716,USD,436
390037716,USD,198
380234236,USD,10
380234236,USD,33
380234236,USD,2010
380234236,USD,94
380234266,USD,95
380234266,USD,45
380234266,USD,383
380234266,USD,135
380234266,USD,84
380234266,USD,60
380234266,USD,1779
380234266,USD,57
380234236,USD,18
380234236,USD,97
380234236,USD,133
380234236,USD,-111
380234236,USD,201
390073706,USD,1260
390073706,USD,189
388818106,USD,4552
388810682,USD,3452
388818106,USD,232
388818106,USD,-535
388818106,USD,536
388810682,USD,467
388810682,USD,-379
388810682,USD,164
388837259,USD,4547
388837259,USD,189
388837259,USD,-490
388837259,USD,565
389885201,USD,1313
389885201,USD,172
389885201,USD,48
389885201,USD,223
389849127,USD,48
389849127,USD,1036
389849127,USD,82
389849127,USD,383
388810674,USD,6668
388810674,USD,207
388810674,USD,-451
388810674,USD,458
389850835,USD,-166
389850835,USD,221
389850835,USD,24
389850835,USD,79
389850835,USD,960
380234242,USD,59
380234242,USD,33
380234242,USD,190
380234242,USD,-172
380234242,USD,160
380234242,USD,95
380234242,USD,46
380234242,USD,1810
380234242,USD,19
390029714,USD,45
390029714,USD,4644
390029714,USD,34
390029714,USD,275
390029714,USD,-425
390029714,USD,490
390029714,USD,54
385834162,USD,4154
385834162,USD,186
385834162,USD,-467
385834162,USD,513
388837249,USD,4453
388837249,USD,184
388837249,USD,-505
388837249,USD,577
390002810,USD,4450
390002810,USD,225
390002810,USD,137
390002810,USD,-430
390002810,USD,453
390028549,USD,215
390028549,USD,39
390028549,USD,15
390028549,USD,487
390028549,USD,-413
390028549,USD,31
390028549,USD,4542
388834385,USD,4535
390011218,USD,26
390011218,USD,2122
390011218,USD,37
390011218,USD,157
390011218,USD,1410
390011218,USD,73
390011218,USD,-258
390011218,USD,283
389855311,USD,-90
389855311,USD,23
389855311,USD,133
389855311,USD,73
389855311,USD,1403
380246591,USD,59
380246591,USD,40
380246591,USD,1241
380246591,USD,97
380246591,USD,50
380246591,USD,139
380246591,USD,86
380246591,USD,-103
380246591,USD,170
380246591,USD,60
390011213,USD,4429
390011213,USD,181
390011213,USD,131
390011213,USD,-408
390011213,USD,482
390009896,USD,296
390009896,USD,-226
390009896,USD,237
390009896,USD,85
390009896,USD,674
390009896,USD,27
390007463,USD,3923
390007463,USD,72
390007463,USD,53
390007463,USD,209
390007463,USD,-335
390007463,USD,361
390007463,USD,40
388810681,USD,544
388810681,USD,-484
388810681,USD,261
388810681,USD,4239
389849083,USD,959
389849083,USD,99
389849083,USD,-158
389849083,USD,164
389849083,USD,19
388817595,USD,5616
388817595,USD,217
388817595,USD,-404
388817595,USD,487
389857486,USD,77
389857486,USD,-179
389857486,USD,216
389857486,USD,20
389857486,USD,1176
388817923,USD,3568
388817923,USD,492
388817923,USD,-456
388817923,USD,204
390010014,USD,46
390010014,USD,388
390010014,USD,-372
390010014,USD,75
390010014,USD,1727
390010014,USD,201
390010014,USD,34
390010014,USD,5016
390009740,USD,33
390009740,USD,4421
390009740,USD,32
390009740,USD,188
390009740,USD,-454
390009740,USD,467
390009740,USD,35
388836577,USD,4284
388836577,USD,186
388836577,USD,-462
388836577,USD,537
390002826,USD,-332
390002826,USD,59
390002826,USD,368
390002826,USD,19
390002826,USD,155
390002826,USD,3152
390002826,USD,40
380247329,USD,53
380247329,USD,38
380247329,USD,1185
380247329,USD,106
380247329,USD,200
380247329,USD,118
380247329,USD,139
380247329,USD,274
380247329,USD,43
390039412,USD,4160
390039412,USD,55
390039412,USD,139
390039412,USD,15
390010018,USD,3537
390010018,USD,157
390010018,USD,-320
390010018,USD,358
390010018,USD,23
390007461,USD,37
390007461,USD,470
390007461,USD,-414
390007461,USD,250
390007461,USD,32
390007461,USD,61
390007461,USD,4875
380234265,USD,24
380234265,USD,25
380234265,USD,370
380234265,USD,155
380234265,USD,78
380234265,USD,200
380234265,USD,80
380234265,USD,42
380234265,USD,1805
390002269,USD,219
390002269,USD,51
390002269,USD,504
390002269,USD,-438
390002269,USD,31
390002269,USD,4303
390002269,USD,52
389855309,USD,1624
389855309,USD,81
389855309,USD,-182
389855309,USD,197
389855309,USD,44
390094779,USD,1107
390094779,USD,145
390073857,USD,851
390073857,USD,211
380234619,USD,70
380234619,USD,1526
380234619,USD,141
380234619,USD,72
380234619,USD,107
380234619,USD,54
380234619,USD,90
380234619,USD,-82
380234619,USD,168
380234619,USD,42
380246520,USD,39
380246520,USD,35
380246520,USD,155
380246520,USD,-110
380246520,USD,105
380246520,USD,74
380246520,USD,131
380246520,USD,1244
380246520,USD,62
386629789,USD,188
386629789,USD,1195
380246588,USD,27
380246588,USD,208
380246588,USD,-141
380246588,USD,126
380246588,USD,106
380246588,USD,80
380246588,USD,20
380246588,USD,1223
380246588,USD,23
388810732,USD,547
388810732,USD,-469
388810732,USD,250
388810732,USD,4352
385839064,USD,549
385839064,USD,-496
385839064,USD,166
385839064,USD,4127
385851533,USD,766
385851533,USD,184
388055072,USD,-481
388055072,USD,548
388055072,USD,398
388055072,USD,4285
388815733,USD,528
388815733,USD,-474
388815733,USD,215
388815733,USD,4217
390035236,USD,23
390035236,USD,4320
390035236,USD,254
390035236,USD,41
390035236,USD,-458
390035236,USD,467
390035236,USD,28
390001225,USD,61
390001225,USD,398
390001225,USD,-348
390001225,USD,154
390001225,USD,56
390001225,USD,117
390001225,USD,3456
390001225,USD,36
390028109,USD,49
390028109,USD,26
390028109,USD,4344
390028109,USD,192
390028109,USD,58
390028109,USD,-417
390028109,USD,453
390039412,USD,-356
390039412,USD,409
390039412,USD,32
388818785,USD,3192
388818785,USD,308
388818785,USD,-403
388818785,USD,440
388817789,USD,4561
388817789,USD,226
388817789,USD,-552
388817789,USD,620
390088166,USD,921
390088166,USD,243
390037679,USD,197
390037679,USD,-129
380234211,USD,82
380234211,USD,18
380234211,USD,213
380234211,USD,-153
380234211,USD,151
380234211,USD,250
380234211,USD,73
380234211,USD,30
380234211,USD,1807
380234211,USD,68
390037679,USD,44
390037679,USD,769
390037679,USD,54
390037679,USD,435
386629884,USD,252
386629884,USD,1138
390035238,USD,46
390035238,USD,462
390035238,USD,4512
390035238,USD,38
390035238,USD,144
390035238,USD,42
390035238,USD,253
390035238,USD,-453
390073859,USD,140
390073859,USD,733
388818098,USD,561
388818098,USD,-546
388818098,USD,246
388818098,USD,4780
388813717,USD,583
388813717,USD,-486
388813717,USD,235
388813717,USD,4536
388834573,USD,4511
388834573,USD,187
388834573,USD,-495
388834573,USD,575
386161287,USD,7
386161287,USD,480
386161287,USD,318
386161287,USD,32
386161287,USD,48
386161287,USD,2801
386161287,USD,50
388837251,USD,3645
388837251,USD,107
388837251,USD,-392
388837251,USD,426
390007474,USD,3950
390007474,USD,11
390007474,USD,469
390007474,USD,-421
390007474,USD,17
390007474,USD,229
390007474,USD,198
390007474,USD,27
390004083,USD,1705
390004083,USD,53
390004083,USD,5000
390004083,USD,26
390004083,USD,394
390004083,USD,85
390004083,USD,-346
390004083,USD,420
388834216,USD,158
388834216,USD,407
388834216,USD,-376
388834216,USD,3404
380234649,USD,96
380234649,USD,25
380234649,USD,161
380234649,USD,-113
380234649,USD,38
380234649,USD,103
380234649,USD,66
380234649,USD,112
380234649,USD,1476
380234649,USD,25
389849082,USD,-122
389849082,USD,929
389849082,USD,68
389849082,USD,190
389849082,USD,11
390134520,USD,196
390134520,USD,630
389855196,USD,93
389855196,USD,1324
389855196,USD,-149
389855196,USD,193
389855196,USD,25
388814912,USD,167
388814912,USD,4480
388814912,USD,-530
388814912,USD,561
390151754,USD,20
390151754,USD,3895
390151754,USD,49
390151754,USD,180
390151754,USD,46
390151754,USD,36
390151754,USD,-449
390151754,USD,471
390151754,USD,508
390010890,USD,1709
390010890,USD,388
390010890,USD,-379
390010890,USD,75
390010890,USD,271
390010890,USD,60
390010890,USD,264
390010890,USD,2647
390010890,USD,42
380247327,USD,89
380247327,USD,245
380247327,USD,36
380247327,USD,1208
380247327,USD,19
380247327,USD,17
380247327,USD,224
380247327,USD,153
380247327,USD,89
390011217,USD,59
390011217,USD,2621
390011217,USD,34
390011217,USD,393
390011217,USD,-370
390011217,USD,56
390011217,USD,1696
390011217,USD,219
390004290,USD,25
390004290,USD,469
390004290,USD,-435
390004290,USD,239
390004290,USD,37
390004290,USD,4878
388834572,USD,4516
388834572,USD,179
